subID,expID,onset,offset,category,trialsID,instanceID,individual_prop_1,individual_prop_2,individual_prop_3,individual_prop_4,individual_prop_5,individual_prop_6,individual_prop_7,individual_prop_8,individual_prop_9,individual_prop_10,individual_prop_11,individual_prop_12,individual_prop_13,individual_prop_14,individual_prop_15,individual_prop_16,individual_prop_17,individual_prop_18,targetGaze
18565,185,73.2,75.45,9,1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,75.45,77.7,17,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,77.7,79.95,10,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25733,0.68933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68933
18565,185,82.4,84.65,11,1,29,0.0,0.56667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.372
18565,185,84.65,86.9,8,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,0.0,0.27467,0.0,0.0,0.0,0.0,0.38622,0.0,0.0,0.284
18565,185,86.9,89.15,16,1,31,0.0,0.64089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35022,0.0,0.0,0.35022
18565,185,89.15,91.4,2,1,32,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30133,0.0,0.0,0.68
18565,185,93.85,96.1,4,1,33,0.0,0.0,0.0,0.78178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.78178
18565,185,96.1,98.35,17,1,34,0.0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53378,0.0,0.53378
18565,185,98.35,100.6,5,1,35,0.0,0.0,0.0,0.0,0.20178,0.0,0.79822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20178
18565,185,100.6,102.85,7,1,36,0.0,0.0,0.0,0.49422,0.29289,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116
18565,185,105.3,107.55,6,1,37,0.0,0.0,0.50978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40178,0.0,0.0,0.0,0.0,0.0
18565,185,107.55,109.8,14,1,38,0.0,0.0,0.20267,0.0,0.0,0.12667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44933,0.19511,0.0,0.0,0.0,0.44933
18565,185,109.8,112.05,15,1,39,0.0,0.0,0.0,0.0,0.0,0.26444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66489,0.0,0.0,0.0,0.66489
18565,185,112.05,114.3,3,1,40,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,116.75,119.0,18,1,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72756,0.0,0.0,0.27244,0.27244
18565,185,119.0,121.25,16,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32667,0.51422,0.0,0.0,0.51422
18565,185,121.25,123.5,8,1,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85422,0.0,0.0,0.128
18565,185,123.5,125.75,15,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,128.2,130.45,14,1,45,0.096889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.81467,0.08
18565,185,130.45,132.7,8,1,46,0.54178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44933,0.0,0.0,0.0,0.0,0.0
18565,185,132.7,134.95,1,1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63822,0.0,0.0,0.0,0.0,0.0,0.24267,0.0,0.0,0.0,0.0,0.0
18565,185,134.95,137.2,18,1,48,0.13289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17689,0.0,0.0,0.0,0.19556,0.19556
18565,185,139.65,141.9,7,1,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,141.9,144.15,5,1,50,0.0,0.0,0.0,0.0,0.51067,0.0,0.0,0.0,0.0,0.0,0.0,0.47244,0.0,0.0,0.0,0.0,0.0,0.0,0.51067
18565,185,144.15,146.4,12,1,51,0.0,0.0,0.0,0.0,0.30711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,146.4,148.65,14,1,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,151.1,153.35,9,1,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13689,0.0,0.0,0.0
18565,185,153.35,155.6,13,1,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,155.6,157.85,3,1,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,157.85,160.1,16,1,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,162.55,164.8,5,1,57,0.0,0.0,0.0,0.0,0.26756,0.0,0.0,0.0,0.0,0.46622,0.0,0.0,0.0,0.0,0.23956,0.0,0.0,0.0,0.26756
18565,185,164.8,167.05,10,1,58,0.0,0.0,0.0,0.0,0.015556,0.0,0.0,0.0,0.0,0.61067,0.23822,0.0,0.0,0.0,0.088444,0.0,0.0,0.0,0.61067
18565,185,167.05,169.3,15,1,59,0.0,0.0,0.0,0.0,0.30178,0.0,0.0,0.0,0.0,0.0,0.45956,0.0,0.0,0.0,0.15733,0.0,0.0,0.0,0.15733
18565,185,169.3,171.55,11,1,60,0.0,0.0,0.0,0.0,0.90533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076889,0.0,0.0,0.0,0.0
18565,185,174.0,176.25,6,1,61,0.0,0.0,0.0,0.0,0.0,0.54756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45244,0.0,0.0,0.0,0.54756
18565,185,176.25,178.5,9,1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24844,0.0,0.0,0.21289,0.0,0.0,0.432,0.0,0.0,0.0,0.24844
18565,185,178.5,180.75,12,1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.268,0.0,0.0,0.54044,0.0,0.0,0.0,0.268
18565,185,180.75,183.0,15,1,64,0.0,0.0,0.0,0.0,0.0,0.079111,0.0,0.0,0.88267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,185.45,187.7,4,1,65,0.0,0.0,0.0,0.45022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53244,0.0,0.0,0.45022
18565,185,187.7,189.95,16,1,66,0.51956,0.0,0.0,0.46267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,189.95,192.2,15,1,67,0.58933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33956,0.0,0.0,0.0,0.33956
18565,185,192.2,194.45,1,1,68,0.23911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60133,0.13289,0.0,0.0,0.23911
18565,185,196.9,199.15,9,1,69,0.0,0.11467,0.0,0.0,0.0,0.0,0.0,0.0,0.16933,0.0,0.0,0.0,0.0,0.59244,0.0,0.0,0.088889,0.0,0.16933
18565,185,199.15,201.4,14,1,70,0.0,0.48756,0.0,0.0,0.0,0.0,0.0,0.0,0.15511,0.0,0.0,0.0,0.0,0.11822,0.0,0.0,0.19511,0.0,0.11822
18565,185,201.4,203.65,2,1,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39733,0.0,0.0,0.0,0.0,0.14133,0.0,0.0,0.38622,0.0,0.0
18565,185,203.65,205.9,17,1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11511,0.0,0.0,0.0,0.0,0.47822,0.0,0.0,0.26756,0.0,0.26756
18565,185,208.35,210.6,2,1,73,0.0,0.25289,0.0,0.0,0.064444,0.0,0.0,0.0,0.0,0.0,0.64711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25289
18565,185,210.6,212.85,5,1,74,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.43422,0.0,0.23022,0.0,0.0,0.0,0.0,0.0,0.3
18565,185,212.85,215.1,11,1,75,0.0,0.372,0.0,0.0,0.11556,0.0,0.0,0.0,0.0,0.0,0.13333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333
18565,185,215.1,217.35,13,1,76,0.0,0.83733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,219.8,222.05,1,1,77,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31956,0.672
18565,185,222.05,224.3,11,1,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42622,0.0,0.0,0.0,0.168,0.0,0.0,0.29111,0.42622
18565,185,224.3,226.55,15,1,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18889,0.0,0.0,0.78356,0.18889
18565,185,226.55,228.8,18,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.12933,0.12933
18565,185,231.25,233.5,17,1,81,0.0,0.0,0.34622,0.0,0.20311,0.0,0.0,0.0,0.0,0.0,0.0,0.24889,0.0,0.0,0.0,0.0,0.17733,0.0,0.17733
18565,185,233.5,235.75,12,1,82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,235.75,238.0,5,1,83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18565,185,238.0,240.25,3,1,84,0.0,0.0,0.12356,0.0,0.35289,0.0,0.0,0.0,0.0,0.0,0.0,0.18622,0.0,0.0,0.0,0.0,0.17778,0.0,0.12356
18565,185,242.7,244.95,1,1,85,0.364,0.0,0.0,0.0,0.0,0.0,0.28933,0.0,0.0,0.0,0.0,0.0,0.16978,0.0,0.0,0.0,0.0,0.0,0.364
18565,185,244.95,247.2,7,1,86,0.0,0.0,0.0,0.0,0.0,0.0,0.61911,0.30089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61911
18565,185,247.2,249.45,8,1,87,0.16711,0.0,0.0,0.0,0.0,0.0,0.35378,0.25689,0.0,0.0,0.0,0.0,0.15956,0.0,0.0,0.0,0.0,0.0,0.25689
18565,185,249.45,251.7,13,1,88,0.56622,0.0,0.0,0.0,0.0,0.0,0.097333,0.0,0.0,0.0,0.0,0.0,0.32756,0.0,0.0,0.0,0.0,0.0,0.32756
18565,185,254.15,256.4,4,1,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26578,0.0,0.0,0.66444,0.0,0.0,0.0,0.0,0.0
18565,185,256.4,258.65,14,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41022,0.0,0.0,0.37111,0.0,0.0,0.0,0.0,0.37111
18565,185,258.65,260.9,11,1,91,0.0,0.0,0.0,0.0,0.0,0.0,0.26622,0.0,0.0,0.0,0.34444,0.0,0.0,0.18667,0.0,0.0,0.0,0.0,0.34444
18565,185,260.9,263.15,7,1,92,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.636,0.0,0.0,0.13289,0.0,0.0,0.0,0.0,0.204
18565,185,265.6,267.85,16,1,93,0.0,0.0,0.0,0.0,0.0,0.47733,0.0,0.077333,0.0,0.256,0.0,0.0,0.0,0.0,0.0,0.11511,0.0,0.0,0.11511
18565,185,267.85,270.1,6,1,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21244,0.0,0.41422,0.0,0.0,0.0,0.0,0.0,0.29111,0.0,0.0,0.0
18565,185,270.1,272.35,10,1,95,0.0,0.0,0.0,0.0,0.0,0.83911,0.0,0.054222,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088
18565,185,272.35,274.6,8,1,96,0.0,0.0,0.0,0.0,0.0,0.21956,0.0,0.48844,0.0,0.15956,0.0,0.0,0.0,0.0,0.0,0.10489,0.0,0.0,0.48844
18565,185,277.05,279.3,2,1,97,0.0,0.35422,0.0,0.23778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35422
18565,185,279.3,281.55,4,1,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,281.55,283.8,9,1,99,0.0,0.26622,0.0,0.27911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,283.8,286.05,12,1,100,0.0,0.76267,0.0,0.21956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,185,288.5,290.75,13,1,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60178,0.0
18565,185,290.75,293.0,3,1,102,0.0,0.0,0.53156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45689,0.0,0.0,0.0,0.0,0.0,0.53156
18565,185,293.0,295.25,18,1,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16178,0.0,0.0,0.59022,0.0,0.0,0.0,0.0,0.15911,0.15911
18565,185,295.25,297.5,10,1,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18565,185,299.95,302.2,11,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.023111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876,0.0,0.0
18565,185,302.2,304.45,17,1,106,0.0,0.0,0.0,0.0,0.0,0.0,0.58667,0.22978,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.021333,0.0,0.021333
18565,185,304.45,306.7,7,1,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18565,185,306.7,308.95,8,1,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36489,0.0,0.62622
18566,185,2.25,4.5,10,1,1,0.0,0.096444,0.0,0.0,0.12044,0.0,0.11511,0.0,0.0,0.62267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62267
18566,185,4.5,6.75,5,1,2,0.0,0.0,0.0,0.0,0.88178,0.0,0.0,0.0,0.0,0.10933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88178
18566,185,6.75,9.0,7,1,3,0.0,0.93778,0.0,0.0,0.044444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,9.0,11.25,2,1,4,0.0,0.061778,0.0,0.0,0.0,0.0,0.92933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061778
18566,185,13.7,15.95,14,1,5,0.0,0.0,0.0,0.27289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70933,0.0,0.0,0.0,0.0,0.70933
18566,185,15.95,18.2,6,1,6,0.0,0.0,0.19244,0.78978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,18.2,20.45,3,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18566,185,20.45,22.7,4,1,8,0.0,0.0,0.0062222,0.0,0.0,0.79733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054667,0.0,0.0,0.0,0.0,0.0
18566,185,25.15,27.4,12,1,9,0.0,0.0,0.0,0.0,0.0,0.092444,0.0,0.0,0.0,0.0,0.0,0.86311,0.0,0.0,0.0,0.0,0.0,0.0,0.86311
18566,185,27.4,29.65,6,1,10,0.0,0.0,0.0,0.0,0.0,0.57067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42044,0.57067
18566,185,29.65,31.9,13,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.74267,0.24
18566,185,31.9,34.15,18,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98533,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,36.6,38.85,9,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75511,0.0,0.0,0.0,0.0,0.0,0.0,0.23644,0.0,0.0,0.75511
18566,185,38.85,41.1,17,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79067,0.19156,0.0,0.19156
18566,185,41.1,43.35,16,1,15,0.15956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81378,0.0,0.0
18566,185,43.35,45.6,1,1,16,0.90089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090222,0.0,0.0,0.90089
18566,185,48.05,50.3,4,1,17,0.0,0.36578,0.0,0.62533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62533
18566,185,50.3,52.55,2,1,18,0.0,0.0,0.0,0.87333,0.0,0.10889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,52.55,54.8,6,1,19,0.0,0.0,0.0,0.0,0.0,0.40489,0.0,0.0,0.0,0.54178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40489
18566,185,54.8,57.05,10,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18566,185,59.5,61.75,12,1,21,0.25911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72311,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,61.75,64.0,3,1,22,0.62622,0.0,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356
18566,185,64.0,66.25,1,1,23,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,66.25,68.5,13,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,70.95,73.2,18,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39867,0.0,0.0,0.0,0.0,0.0,0.0,0.58311,0.0,0.0
18566,185,73.2,75.45,9,1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,75.45,77.7,17,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40311,0.0031111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55822,0.0
18566,185,77.7,79.95,10,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,82.4,84.65,11,1,29,0.0,0.11956,0.0,0.0,0.0,0.0,0.0,0.17733,0.0,0.0,0.12267,0.0,0.0,0.0,0.0,0.50622,0.0,0.0,0.12267
18566,185,84.65,86.9,8,1,30,0.0,0.33244,0.0,0.0,0.0,0.0,0.0,0.60133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60133
18566,185,86.9,89.15,16,1,31,0.0,0.26844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,89.15,91.4,2,1,32,0.0,0.84667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14444,0.0,0.0,0.84667
18566,185,93.85,96.1,4,1,33,0.0,0.0,0.0,0.39822,0.034667,0.0,0.39867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12356,0.0,0.39822
18566,185,96.1,98.35,17,1,34,0.0,0.0,0.0,0.60933,0.30178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,98.35,100.6,5,1,35,0.0,0.0,0.0,0.25289,0.0,0.0,0.51333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15022,0.0,0.0
18566,185,100.6,102.85,7,1,36,0.0,0.0,0.0,0.0,0.43422,0.0,0.47911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062667,0.0,0.47911
18566,185,105.3,107.55,6,1,37,0.0,0.0,0.0,0.0,0.0,0.65911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.0,0.0,0.0,0.0,0.65911
18566,185,107.55,109.8,14,1,38,0.0,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48356,0.18889,0.0,0.0,0.0,0.48356
18566,185,109.8,112.05,15,1,39,0.0,0.0,0.10089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82889,0.0,0.0,0.0,0.82889
18566,185,112.05,114.3,3,1,40,0.0,0.0,0.96133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96133
18566,185,116.75,119.0,18,1,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39733,0.0,0.0,0.0,0.0,0.0,0.0,0.14133,0.080444,0.0,0.336,0.336
18566,185,119.0,121.25,16,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20267,0.22889,0.0,0.51289,0.22889
18566,185,121.25,123.5,8,1,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59822,0.0,0.0,0.0,0.0,0.0,0.0,0.39289,0.0,0.0,0.0,0.59822
18566,185,123.5,125.75,15,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095111,0.0,0.0,0.0,0.0,0.0,0.0,0.86044,0.0,0.0,0.0,0.86044
18566,185,128.2,130.45,14,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84044,0.0,0.0,0.0,0.13333,0.84044
18566,185,130.45,132.7,8,1,46,0.13289,0.0,0.0,0.0,0.0,0.0,0.0,0.098667,0.0,0.0,0.0,0.0,0.0,0.099111,0.0,0.0,0.0,0.644,0.098667
18566,185,132.7,134.95,1,1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40178,0.0,0.0,0.0,0.0,0.0,0.19333,0.0,0.0,0.0,0.29733,0.0
18566,185,134.95,137.2,18,1,48,0.38978,0.0,0.0,0.0,0.0,0.0,0.0,0.12311,0.0,0.0,0.0,0.0,0.0,0.47733,0.0,0.0,0.0,0.0,0.0
18566,185,139.65,141.9,7,1,49,0.0,0.0,0.0,0.0,0.29556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70444,0.0,0.0,0.0,0.0,0.0
18566,185,141.9,144.15,5,1,50,0.0,0.0,0.0,0.0,0.66,0.0,0.11511,0.0,0.0,0.0,0.0,0.088444,0.0,0.11911,0.0,0.0,0.0,0.0,0.66
18566,185,144.15,146.4,12,1,51,0.0,0.0,0.0,0.0,0.061333,0.0,0.38844,0.0,0.0,0.0,0.0,0.43111,0.0,0.0,0.0,0.0,0.0,0.0,0.43111
18566,185,146.4,148.65,14,1,52,0.0,0.0,0.0,0.0,0.0,0.0,0.60089,0.0,0.0,0.0,0.0,0.30044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,151.1,153.35,9,1,53,0.0,0.0,0.17689,0.0,0.0,0.0,0.0,0.0,0.30089,0.0,0.0,0.0,0.15467,0.0,0.0,0.324,0.0,0.0,0.30089
18566,185,153.35,155.6,13,1,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16933,0.0,0.0,0.0,0.17378,0.0,0.0,0.59511,0.0,0.0,0.17378
18566,185,155.6,157.85,3,1,55,0.0,0.0,0.81378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16844,0.0,0.0,0.81378
18566,185,157.85,160.1,16,1,56,0.0,0.0,0.10978,0.0,0.0,0.0,0.0,0.0,0.63333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566,185,162.55,164.8,5,1,57,0.0,0.0,0.0,0.0,0.43289,0.0,0.0,0.0,0.0,0.15911,0.17733,0.0,0.0,0.0,0.16978,0.0,0.0,0.0,0.43289
18566,185,164.8,167.05,10,1,58,0.0,0.0,0.0,0.0,0.34578,0.0,0.0,0.0,0.0,0.63067,0.0,0.0,0.0,0.0,0.014667,0.0,0.0,0.0,0.63067
